,Metropolitan Statistical Area,All Violent,Murder,Rape,Robbery,Assault,All Property,Burglary,Larceny,Car Theft
122,"Goldsboro, NC M.S.A.",0.37225262543590365,0.4704933458798221,0.05328534740299443,0.39196572415886477,0.3970695627550879,0.398938968775129,0.6015648728621575,0.33173316627389215,0.3099355908685998
123,"Grand Forks, ND-MN M.S.A.3",0.0,0.06721333512568888,0.0,0.026267248826729577,0.12699838830209648,0.19419934462805616,0.15049892259716904,0.21226091884557108,0.14682599955938525
124,"Grand Junction, CO M.S.A.",0.19009557702375254,0.13442667025137775,0.4332710215063154,0.08930864601088057,0.19534119240096146,0.2280219697624845,0.16202329143154198,0.25412324176336865,0.17583542351706433
125,"Grand Rapids-Wyoming, MI M.S.A.",0.27870672071541147,0.14786933727651555,0.4079386432327607,0.2676340797123447,0.26528079098811763,0.22219475147135034,0.2710201256407513,0.20709963639655016,0.1762459342334466
126,"Great Falls, MT M.S.A.",0.1397467108744968,0.3226240086033066,0.06289418054123933,0.0808447547222677,0.1656408149187444,0.31930326630175343,0.14723188968773626,0.38469351770891935,0.23932774765085255
127,"Greeley, CO M.S.A.",0.1893803942659506,0.08065600215082665,0.23934729817082745,0.08784935440939559,0.21950601565710218,0.194721053094182,0.15746380594255333,0.20732846172680236,0.1814457366409551
128,"Green Bay, WI M.S.A.2",0.11242672952646313,0.06721333512568888,0.2673002673002672,0.07121343015246685,0.10773040147671552,0.16239281322713103,0.13394834928674565,0.17805153197287346,0.08593357662935128
129,"Greensboro-High Point, NC M.S.A.",0.27448714244438005,0.2890173410404622,0.14587955764426344,0.40072147376777456,0.23994498510723003,0.3549297647766846,0.43106883674241625,0.3311865279849564,0.2846207633583609
130,"Greenville-Mauldin-Easley, SC M.S.A.",0.37089377819608,0.30918134157816884,0.2865179335767569,0.2667585047514537,0.41484720805806363,0.30394381535835424,0.30408537080105486,0.2990111440478336,0.32594550880750756
131,"Gulfport-Biloxi, MS M.S.A.",0.1586990539562479,0.3360666756284444,0.30748266042383676,0.2655910714702657,0.09644638709279077,0.3811478258286009,0.43275620538794746,0.3658662780365057,0.3104829384904428
132,"Hagerstown-Martinsburg, MD-WV M.S.A.",0.17572040359193378,0.04704933458798221,0.1528677999266234,0.17248826729552422,0.17916034158627692,0.1818905618340368,0.170101120053766,0.18445864121993388,0.18076155211365133
133,"Hanford-Corcoran, CA M.S.A.",0.25296014143454204,0.13442667025137775,0.16771781477663822,0.16460809264750534,0.2939166388114739,0.1734636437286485,0.18844676639135027,0.14602869825591874,0.39409028772696125
134,"Harrisburg-Carlisle, PA M.S.A.",0.2174155583717862,0.23524667293991106,0.2996208878561818,0.34877069275490935,0.15616650095488308,0.18761166992867076,0.14335453194906872,0.2085997135615366,0.11152207795051161
135,"Harrisonburg, VA M.S.A.",0.08324727300814445,0.05377066810055111,0.20091196561784785,0.03589857339653042,0.08548173160652428,0.12475022101869668,0.08917922798935304,0.14068944055003504,0.07621815634163799
136,"Hartford-West Hartford-East Hartford, CT M.S.A.",0.21269535217029348,0.3024600080655999,0.15461486049721335,0.31170468607719093,0.179266794552163,0.22395441222997808,0.16586474770966628,0.2369613419944568,0.28284188358737117
137,"Hattiesburg, MS M.S.A.",0.10041165919539073,0.2755746740153244,0.22886493474728753,0.15059889327324957,0.06227498504335829,0.22606777364360642,0.2451710740496344,0.22620655147260535,0.12903720184948766
138,"Hickory-Lenoir-Morganton, NC M.S.A.",0.153549738100074,0.23524667293991106,0.15199426964132837,0.15147446823414054,0.15105675859235113,0.2811654931763183,0.35851198498457304,0.25772088445566643,0.2104551605986342
139,"Hinesville-Fort Stewart, GA M.S.A.",0.271125783482711,0.651969350719182,0.19305019305019294,0.2906908870158073,0.26368399649982643,0.3080644279891107,0.3760318977296634,0.28669271376925903,0.24794847269487977
140,"Holland-Grand Haven, MI M.S.A.",0.12858985985278673,0.0,0.5066475654710946,0.032396273552966474,0.11784343323589337,0.15649485480499675,0.13513309748467184,0.17281397441376853,0.04652454785665515
141,"Honolulu, HI M.S.A.",0.191740497366697,0.13442667025137775,0.20003843533255286,0.2737631044385816,0.15904073103380734,0.2946768581973396,0.21759875235244316,0.29440921240609574,0.5617154969163806
142,"Hot Springs, AR M.S.A.",0.40207574643624416,0.6049200161311998,0.4647181117769351,0.2696770879544237,0.4339022889516725,0.48974276943014716,0.7046020646211927,0.4127246206648087,0.45060392968225127
143,"Houma-Bayou Cane-Thibodaux, LA M.S.A.",0.2750592886506216,0.39655867724156435,0.1965443141913729,0.23377851455789322,0.2939166388114739,0.30608370432110754,0.24456074922039975,0.3307161648061048,0.24466438696382184
144,"Houston-Sugar Land-Baytown, TX M.S.A.",0.443913937767657,0.4906573464175288,0.2253708136061076,0.6919960774241759,0.3731176454307193,0.3487400033141748,0.3499674373752872,0.3304364894024633,0.5060228763938551
145,"Huntsville, AL M.S.A.",0.28464273760516745,0.356230676166151,0.2428414193120074,0.39546802400242864,0.24409665077678727,0.3122911508163673,0.3484595760324721,0.29020136883312553,0.3808171078972685
146,"Idaho Falls, ID M.S.A.",0.16105915705699425,0.15459067078908442,0.24546201016789237,0.03414742347474845,0.1949153805374171,0.1767000047219036,0.162849025024036,0.18556463031615267,0.11617453273617714
147,"Iowa City, IA M.S.A.",0.16599391808582753,0.08737733566339555,0.3476650535474063,0.07675873823810976,0.17543448778026405,0.1508975419396129,0.11696695844980362,0.1655805514741309,0.10700646007030686
148,"Ithaca, NY M.S.A.",0.08410549231750676,0.13442667025137775,0.13801778507660853,0.07792617151929773,0.07792357102861242,0.20725974131395175,0.11036108970985153,0.2534749033276542,0.05815568482081895
149,"Jackson, MI M.S.A.",0.27477321554750084,0.4637720123672533,0.46821223291811503,0.1435942935861217,0.29210693839141044,0.19463262793043185,0.18072795237455844,0.20467154539220786,0.12000596608907814
150,"Jackson, MS M.S.A.",0.2957280703510973,0.6990186853071644,0.27952969129439703,0.6377104298489348,0.1623407729762759,0.33339823740352564,0.4423418953529866,0.27490820926127296,0.5142330907215001
151,"Jackson, TN M.S.A.",0.46873077946338376,0.2957386745530311,0.3293209175562115,0.40188890704896246,0.5061838527883225,0.4138297663506525,0.4728222353541786,0.38770638455723944,0.4285731879030704
152,"Jacksonville, FL M.S.A.",0.3983567960956741,0.4839360129049599,0.2699208581561521,0.4319503140395531,0.3948340504714801,0.33357508773102595,0.33000622531325813,0.3392081270621293,0.2528746012914669
153,"Janesville, WI M.S.A.",0.17679317772863667,0.1680333378142222,0.28739146386205194,0.19758808284106583,0.15339872384184494,0.2604740048587857,0.21785006257624565,0.28557401215469297,0.12657413755119415
154,"Jefferson City, MO M.S.A.",0.20947702976018479,0.18147600483935997,0.14238543650308347,0.11907819468117407,0.24814186348045839,0.2211071219572236,0.189057091220585,0.2376351054668659,0.14313140311194497
155,"Johnson City, TN M.S.A.",0.24895511799085127,0.1680333378142222,0.19829137476196287,0.12053748628265905,0.29977155193520844,0.26368383830291575,0.27468207461615946,0.2679163241702348,0.14956273766860023
156,"Johnstown, PA M.S.A.",0.1496162329321634,0.18819733835192884,0.14587955764426344,0.12987695253216291,0.15456970646659185,0.16479797768113483,0.14820122912240313,0.17667857999136052,0.08360734923651852
157,"Jonesboro, AR M.S.A.",0.28135289691927856,0.2755746740153244,0.3668827198238961,0.14651287678909164,0.3162717616475512,0.30817053818561085,0.49515294381206004,0.2571361086116887,0.11371146843788361
158,"Joplin, MO M.S.A.",0.2691232717608656,0.11426266971367109,0.3843533255297959,0.14009199374255776,0.30072962862818314,0.32812809764401735,0.24739696460331392,0.3501154678041488,0.3661755590129682
159,"Kalamazoo-Portage, MI M.S.A.",0.29765906379716256,0.2890173410404622,0.5590593825887941,0.23640523944056618,0.2841229659499543,0.27181895336792855,0.2739640454052951,0.27635743635286997,0.18746656048122812
160,"Kansas City, MO-KS M.S.A.2",0.32991380617402954,0.5511493480306487,0.278656161009102,0.3493544093955034,0.3208492391806528,0.3073747117118596,0.28006729369764216,0.299061994121223,0.47003477025767776
161,"Kennewick-Pasco-Richland, WA M.S.A.",0.16885464911703527,0.13442667025137775,0.2646796764443822,0.11032244507226423,0.176711923370897,0.21210544028745942,0.1662596637756417,0.22652436443128893,0.2103183236931734
162,"Killeen-Temple-Fort Hood, TX M.S.A.",0.29765906379716256,0.2957386745530311,0.3668827198238961,0.2871885871722434,0.288913349414828,0.2876116876137035,0.3582247733002273,0.27218773033494176,0.155720398414334
163,"Kingsport-Bristol-Bristol, TN-VA M.S.A.",0.2541044338470251,0.30918134157816884,0.3048620695679517,0.10973872843167023,0.2962586040609677,0.284163106227448,0.2841959616601122,0.2902522189065148,0.18992962477952163
164,"Kingston, NY M.S.A.",0.1623464860210377,0.07393466863825778,0.15024720907073838,0.10215041210394835,0.18480234877823928,0.16945798381076718,0.14220568521168575,0.18562819290788937,0.08223898018191102
165,"Knoxville, TN M.S.A.",0.3333466834114788,0.3360666756284444,0.25070319187966233,0.36890891685540206,0.32574607561141256,0.3337430955421512,0.3544551199431894,0.3246904311094646,0.3186931528180878
166,"Kokomo, IN M.S.A.",0.14825738569233976,0.20164000537706667,0.24720907073848236,0.20079852436433276,0.11411757942988048,0.2749226766155584,0.2697994759822818,0.29135820800273365,0.08990184688771305
167,"La Crosse, WI-MN M.S.A.3",0.0,0.14786933727651555,0.0,0.08288776296434666,0.12029185145127326,0.20281195557731976,0.15588414167865172,0.22534210022498607,0.1187744339399314
168,"Lafayette, IN M.S.A.",0.13988974742605717,0.06721333512568888,0.2279914044619926,0.09397837913563249,0.1449889395368444,0.22190294843097486,0.1811946713616203,0.23684692932933069,0.19403473194334414
169,"Lafayette, LA M.S.A.",0.4434133098371955,0.5041000134426665,0.1572354513530983,0.3598613089261952,0.5016063752552209,0.36846765734683096,0.3394124079755812,0.38810047262600705,0.23084385951228598
170,"Lake Charles, LA M.S.A.",0.4663706763626375,0.5511493480306487,0.4970387323328497,0.3230871605687738,0.5069290235495251,0.3921567587154932,0.5858400331442282,0.3268261341918181,0.31773529447986254
171,"Lakeland-Winter Haven, FL M.S.A.",0.2901496448402423,0.34278800914101326,0.18955607190901297,0.2606294800252168,0.3083942421719811,0.31209661545611705,0.3499674373752872,0.3034351004327086,0.22961232736313925
172,"Lancaster, PA M.S.A.",0.13302399295115866,0.12098400322623998,0.20353255647373283,0.18970790819304695,0.10208839428475316,0.16658416598888764,0.12080841472792794,0.18879360997637754,0.08524939210204752
173,"Lansing-East Lansing, MI M.S.A.",0.29765906379716256,0.18147600483935997,0.4192945369415955,0.23407037287819024,0.3037103116729935,0.2252277345879801,0.231420814661582,0.22836767959165355,0.14532079359931696
174,"Laredo, TX M.S.A.",0.37017859543827814,0.3024600080655999,0.29088558500323186,0.25041443881482195,0.4194246855911652,0.4294544927853021,0.2857038230029273,0.4673503120033377,0.5264115753075069
175,"Las Cruces, NM M.S.A.",0.2503854835064551,0.2822960075278933,0.2629326158737922,0.10419342034602734,0.2980683044810311,0.2669113567797958,0.29877195464065864,0.2567293080245738,0.22824395830853178
176,"Las Vegas-Paradise, NV M.S.A.",0.545970517305992,0.4503293453421155,0.3476650535474063,0.7022111186345706,0.5070354765154111,0.25836948596153236,0.3232208492705899,0.2008577898880052,0.604271774514674
177,"Lawrence, KS M.S.A.",0.2765611724420057,0.0,0.3380562204091614,0.15205818487473458,0.31499432605691824,0.3398267468081608,0.19885818994888343,0.39932562632671004,0.20238178317644992
178,"Lawton, OK M.S.A.",0.5519065341957481,0.2957386745530311,0.4970387323328497,0.29098274533610435,0.6501082626663061,0.4389955679539421,0.5917996755944024,0.3931981924832912,0.3052831360829342
179,"Lebanon, PA M.S.A.",0.13524105950034462,0.25541067347761776,0.15898251192368829,0.09718882065889943,0.14254052132146453,0.14633480349010572,0.12572691482234877,0.15874121660326082,0.07662866705802025
180,"Lewiston, ID-WA M.S.A.",0.12022222158650413,0.10754133620110222,0.4315239609357254,0.019262649139601688,0.11752407433823513,0.29460611806633946,0.23131311027995233,0.32467771859111727,0.18267726879010185
181,"Lewiston-Auburn, ME M.S.A.",0.11400013159362737,0.18819733835192884,0.32582679641503154,0.1742394172173062,0.06355242063399127,0.21256525113896013,0.16231050311588774,0.24114376053073236,0.07526029800341275
182,"Lexington-Fayette, KY M.S.A.",0.3105323534375972,0.30918134157816884,0.22362375303551763,0.4237782810712371,0.27550027571318164,0.31113278117124055,0.29223788882179297,0.32200808973817546,0.23481212977064775
183,"Lima, OH M.S.A.",0.29243822966520844,0.26213200699018663,0.47170635405929495,0.3181255691237249,0.2577226304102058,0.33745695241965706,0.40615322312542307,0.32232590269685896,0.2045711736638219
184,"Lincoln, NE M.S.A.",0.305240001029863,0.04704933458798221,0.42715630950925043,0.17540685049849417,0.33756235482476776,0.31945358908012866,0.1876569342593995,0.3773838196591976,0.1662568401348118
185,"Little Rock-North Little Rock-Conway, AR M.S.A.",0.5405351283466974,0.42344401129183995,0.41405335522982556,0.5189240934880577,0.5581329001407307,0.43632512800868795,0.5063901009620871,0.40761418828917717,0.4344571748378827
186,"Logan, UT-ID M.S.A.",0.04555714167198283,0.0,0.2061531473296178,0.011382474491582816,0.03853597365076188,0.09924840379315648,0.06124789168672958,0.1166119308001691,0.04734556928941966
187,"Longview, TX M.S.A.",0.3384244809918725,0.6452480172066132,0.4000768706651057,0.23757267272175417,0.35800132427489556,0.33440628427027724,0.30911157527710537,0.3304492019208106,0.4397938141508519
188,"Longview, WA M.S.A.",0.22378068491622333,0.12770533673880888,0.834221422456716,0.1365896938989938,0.17947970048393513,0.3084977112914864,0.2778773046045058,0.31129143677136606,0.36412300543105697
189,"Los Angeles-Long Beach-Santa Ana, CA M.S.A.",0.3165398886031335,0.356230676166151,0.1703384056325232,0.5530715169628061,0.24292566815204034,0.20134409785906746,0.1671212988286789,0.18157289955508724,0.5243590217255957
190,"Los Angeles-Long Beach-Glendale, CA M.D.",0.3640280237211815,0.42344401129183995,0.18344135991194804,0.6473417544187356,0.2766712583379285,0.20888676432695436,0.17889697788685435,0.18103897378449885,0.6019455471218411
191,"Santa Ana-Anaheim-Irvine, CA M.D.",0.1624180042968179,0.14786933727651555,0.12928248222365862,0.24691213897125802,0.13359847218703358,0.17687685504940387,0.12888624335015195,0.18330180205032578,0.2728527894887364
192,"Louisville/Jefferson County, KY-IN M.S.A.",0.28264022588332205,0.3293453421158755,0.23585317702964748,0.4491699549370758,0.22291251056545686,0.31121236381861567,0.3225028200597256,0.3043376892353699,0.31075661230136425
193,"Lubbock, TX M.S.A.",0.5780822231312985,0.24196800645247996,0.4166739460857106,0.3551915758014433,0.6762956922742823,0.4365461909180632,0.4413725559183198,0.44426437868456436,0.2913257717259377
194,"Lynchburg, VA M.S.A.",0.2054004880407138,0.4301653448044089,0.19217666276489795,0.11528403651731313,0.23345135418817903,0.1773278233845296,0.12734248054679356,0.19851868651209426,0.12192168276552864
195,"Macon, GA M.S.A.",0.34657756443081444,0.8065600215082667,0.22100316217963265,0.45413154638212466,0.3104168485238167,0.4716686659596187,0.537839780397946,0.4261617525579493,0.6618801117136499
196,"Madera-Chowchilla, CA M.S.A.",0.3091735061977736,0.44360801182954657,0.28302381243557695,0.24895514721333697,0.3278751349291342,0.19388101403855568,0.28430366604174184,0.12848542293658663,0.5336639312969268
197,"Madison, WI M.S.A.2",0.1705710877357599,0.06049200161311999,0.21052079875609275,0.21393214877769756,0.1493535111381738,0.23184193683649054,0.16715720028922212,0.26111512685440674,0.14012099119180846
198,"Manchester-Nashua, NH M.S.A.",0.1562674325797213,0.04704933458798221,0.29001205471793695,0.16431623432720835,0.1364727022659578,0.19549035201880824,0.1665109739994442,0.21095152945579485,0.11986912918361739
199,"Manhattan, KS M.S.A.",0.2353666455926146,0.3226240086033066,0.3345620992679814,0.10244227042424535,0.26719694437406716,0.1833672620686641,0.16166427682610982,0.20111204025495205,0.056650478860750676
200,"Mankato-North Mankato, MN M.S.A.3",0.0,0.21508267240220444,0.0,0.05574493917672611,0.10868847816969027,0.2197100043699714,0.15006810507065046,0.2529918276304552,0.10481706958293482
201,"Mansfield, OH M.S.A.",0.12715949433718285,0.21508267240220444,0.33194150841209646,0.22414718998809238,0.06365887359987735,0.3667433666537032,0.43512570178379983,0.3602346324086331,0.13929996975904393
202,"McAllen-Edinburg-Mission, TX M.S.A.",0.22964518353019917,0.30918134157816884,0.2533237827355473,0.21013799061383662,0.2292996885186218,0.42421972309129385,0.3646511347374633,0.4380352446943668,0.4599088392535823
203,"Medford, OR M.S.A.2",0.1893088759901704,0.10082000268853333,0.3249532661297366,0.09135165425295953,0.2072639245802027,0.25354147202077476,0.1467292692401312,0.29386257411716,0.20115025102730313
204,"Memphis, TN-MS-AR M.S.A.",0.7198314457276409,0.5780346820809243,0.40269746152099073,0.811657988745944,0.717067178208652,0.40894869731164474,0.5126010536360639,0.3569929402300609,0.5320218884313977
205,"Merced, CA M.S.A.",0.41637940159228265,0.7057400188197333,0.2524502524502523,0.31579070256134895,0.46264458974091477,0.29309404776621206,0.3387661816858033,0.25269943970846626,0.5243590217255957
206,"Miami-Fort Lauderdale-Pompano Beach, FL M.S.A.",0.43568933605293475,0.44360801182954657,0.2061531473296178,0.5793387657895357,0.404947082230658,0.36740655538182926,0.3335245684464935,0.3682308064491113,0.45074076658771195
207,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL M.D.",0.34557630856989174,0.23524667293991106,0.2157619804678627,0.5145462186836027,0.296684415924512,0.3395526288005353,0.3502187475990897,0.3304492019208106,0.3627546363764495
208,"Miami-Miami Beach-Kendall, FL M.D.",0.5244435162961539,0.5981986826186311,0.18606195076783302,0.6890774942212059,0.49713535068800546,0.4136794435722772,0.3287496741942455,0.42340313607657604,0.5912722684959028
209,"West Palm Beach-Boca Raton-Boynton Beach, FL M.D.",0.3863417257646017,0.4301653448044089,0.2332325861737625,0.45500712134301563,0.3738628161919219,0.31545677167862235,0.31995381636115716,0.31260082616114226,0.29734659556621074
210,"Michigan City-La Porte, IN M.S.A.",0.15197633603290978,0.3024600080655999,0.29001205471793695,0.2434098391276941,0.09729801081987945,0.3370413541500314,0.30929108257982146,0.3486026781208151,0.2846207633583609
211,"Midland, TX M.S.A.2",0.2396577421394262,0.14786933727651555,0.2943797061444119,0.15293375983562554,0.2627259198068517,0.27948541506506563,0.29482279398090466,0.2801076292653359,0.18623502833208133
212,"Milwaukee-Waukesha-West Allis, WI M.S.A.",0.33191631789587495,0.4301653448044089,0.15636192106780333,0.6079408811786412,0.24643861602628106,0.2971350777495935,0.201084080502563,0.31493992953705324,0.44170953082730247
213,"Minneapolis-St. Paul-Bloomington, MN-WI M.S.A.3",0.0,0.1613120043016533,0.0,0.26938522963412664,0.16266013187393413,0.2559201089256535,0.18008172608478054,0.2783024516600133,0.27846310261262713
214,"Mobile, AL M.S.A.2,6",0.3819791109420099,0.4973786799300977,0.2218766924649276,0.5148380770038997,0.3457592331979961,0.40902827995901986,0.4543329831744214,0.3848969180024768,0.45498271065699525
215,"Modesto, CA M.S.A.",0.36996404061093746,0.3763946767038577,0.2279914044619926,0.433409605641038,0.35885294800198425,0.35573443376681085,0.3753497699793422,0.289997968539568,0.9527953727232052
216,"Monroe, LA M.S.A.",0.3070279579243678,0.6116413496437687,0.20440608675902783,0.19671250788017486,0.35065606962875584,0.4335308928341835,0.572771901506497,0.4024529058401563,0.19376105813242261
217,"Monroe, MI M.S.A.",0.19903536149627662,0.08737733566339555,0.4944181414769647,0.16898596745196026,0.17298606956488413,0.22455570334347905,0.23052327814800155,0.21695183811574031,0.2610848156191119
218,"Montgomery, AL M.S.A.",0.24409187523779813,0.4704933458798221,0.2183825713237477,0.37036820845688706,0.19406375681032847,0.36633661090045255,0.3993678470827549,0.35117060682697826,0.366859743540272
219,"Morristown, TN M.S.A.",0.27470169727172067,0.2890173410404622,0.20790020790020777,0.1999229494034418,0.3060522769224873,0.3269432004497655,0.3081063343818953,0.33939881483733947,0.2316648809450505
220,"Mount Vernon-Anacortes, WA M.S.A.",0.14911560500170204,0.0,0.3616415381121261,0.13046066917275692,0.13029843024456506,0.4362367028449377,0.3397355211204701,0.4842452488869553,0.24329601790921432
221,"Muncie, IN M.S.A.",0.17993998186296517,0.0,0.2428414193120074,0.2760979710009575,0.13764368489070472,0.23161203141074022,0.1990376972515995,0.23548668986616508,0.29091526100955545
222,"Muskegon-Norton Shores, MI M.S.A.",0.3365650058215875,0.15459067078908442,0.6114711997064936,0.30411636974946915,0.31307817267096877,0.3681935393392055,0.35581937544383174,0.38473165526396136,0.2004660664999994
223,"Myrtle Beach-North Myrtle Beach-Conway, SC M.S.A.",0.46150743360958435,0.39655867724156435,0.37299743182096107,0.44771066333559084,0.47190599777300385,0.49801936475716024,0.47777663690914257,0.48250363387336953,0.6922579047259365
224,"Napa, CA M.S.A.",0.3433592420207058,0.10082000268853333,0.186935481053128,0.15293375983562554,0.43102805887274814,0.18416308854241534,0.1697062039877906,0.18431880351811314,0.21893904873720071
225,"Naples-Marco Island, FL M.S.A.",0.2242813128466847,0.22852533942734218,0.14500602735896848,0.18299516682621608,0.24590635119685067,0.15587587865874578,0.1322250791806712,0.16962313230858567,0.08237581708737177
226,"Nashville-Davidson—Murfreesboro—Franklin, TN M.S.A.",0.4600055498182003,0.4167226777792711,0.35814741697094615,0.40539120689252645,0.4864900540993972,0.2996640374328475,0.3039776664194252,0.299100131676265,0.25930593584812206
227,"New Haven-Milford, CT M.S.A.",0.3008773862072712,0.3360666756284444,0.13452366393542858,0.4512129631791547,0.26155493718210476,0.2755151252126844,0.189057091220585,0.29241334702556304,0.39545865678156883
228,"New Orleans-Metairie-Kenner, LA M.S.A.1",0.33363275651459956,1.3980373706143288,0.22362375303551763,0.3934250157603497,0.3037103116729935,0.0,0.27058930811423265,0.26103885174432273,0.0
229,"New York-Northern New Jersey-Long Island, NY-NJ-PA M.S.A.",0.2802801227825757,0.3159026750907377,0.08822655881479405,0.47923136192766624,0.22663836437146972,0.15201169900286468,0.10027277929720735,0.16533901362553138,0.19034013549590387
230,"Edison-New Brunswick, NJ M.D.",0.11149699194132064,0.11426266971367109,0.06988242282359926,0.1745312755376032,0.0920818154914614,0.16315326963538224,0.12515249145365728,0.1805050480139105,0.10481706958293482
231,"Nassau-Suffolk, NY M.D.",0.11714693572795587,0.18819733835192884,0.04455004455004452,0.19758808284106583,0.09378506294563871,0.14873112542773448,0.0941336295443171,0.1682756053637674,0.13150026614778118
232,"Newark-Union, NJ-PA M.D.",0.2785636841638511,0.4637720123672533,0.11967364908541372,0.565621424735577,0.1863991432665305,0.17322489578652311,0.15426857595420693,0.14994415390690008,0.4785186583962443
233,"New York-White Plains-Wayne, NY-NJ M.D.",0.35473064786975644,0.36295200967871993,0.09696186166774395,0.5939316818043854,0.2938101858455878,0.14666197659598124,0.08684563305404389,0.16437286223113337,0.1692672520549483
234,"North Port-Bradenton-Sarasota, FL M.S.A.",0.3658159806156863,0.24196800645247996,0.2218766924649276,0.36132060052768017,0.38195324159926414,0.32667792495851505,0.36152770767020337,0.32424549296730765,0.18719288667030662
235,"Norwich-New London, CT M.S.A.",0.2822111162286409,0.23524667293991106,0.3144709027061966,0.2533330220177919,0.28550685450647334,0.21282168411383556,0.18927249998384432,0.22565991318366962,0.1429945662064842
236,"Ocala, FL M.S.A.",0.38183607439044953,0.18147600483935997,0.374744492391551,0.20838684069205468,0.4438024147790781,0.2183128867827192,0.25332070559294484,0.2122863438822658,0.12780566970034093
237,"Ocean City, NJ M.S.A. ",0.1815849022059096,0.14114800376394665,0.15461486049721335,0.18533003338859202,0.18171521276754288,0.41859588267678494,0.41207696411505407,0.4456881807394668,0.1096063612740611
238,"Odessa, TX M.S.A.",0.4707332911852292,0.3495093426535822,0.2253708136061076,0.23669709776086315,0.5814460996697829,0.3142718744843705,0.31435318851641514,0.3169866449909753,0.2531482751023883
239,"Ogden-Clearfield, UT M.S.A.",0.10699134056716847,0.10082000268853333,0.2734149792973321,0.10390156202573034,0.08633335533361293,0.265726459585544,0.18431809842888022,0.2982611054653404,0.19909769744539188
240,"Oklahoma City, OK M.S.A.5",0.0,0.3831160102164266,0.3826062649592059,0.3140395526395669,0.0,0.37214614415883673,0.42755049360918096,0.33605542251198844,0.5120437002341282
241,"Olympia, WA M.S.A.",0.17700773255597727,0.10754133620110222,0.2943797061444119,0.09835625394008743,0.19001854410665733,0.28210279991206977,0.2888631515307305,0.2819255193890058,0.22974916426859998
242,"Omaha-Council Bluffs, NE-IA M.S.A.",0.2765611724420057,0.3024600080655999,0.33892975069445636,0.2831025706880854,0.2621936549774213,0.2729773230130554,0.20930551496695982,0.2733064319495079,0.48467631914197806
