,Metropolitan Statistical Area,All Violent,Murder,Rape,Robbery,Assault,All Property,Burglary,Larceny,Car Theft
243,"Orlando-Kissimmee-Sanford, FL M.S.A.",0.4389076584630434,0.3226240086033066,0.2882649941473469,0.42056783954797017,0.4596639066961044,0.31784425109987613,0.36037886093282034,0.29848993079559255,0.3321031695532413
244,"Owensboro, KY M.S.A.",0.08288968162924348,0.12098400322623998,0.3371826901238664,0.0744238716757338,0.05322648294304127,0.2119285899599591,0.16453639366956724,0.23357981211406378,0.13820527451535794
245,"Oxnard-Thousand Oaks-Ventura, CA M.S.A.",0.15490858533989765,0.14786933727651555,0.1135589370883488,0.22706577319106233,0.13146941286931194,0.1755593201095268,0.13552801355064722,0.18667061941237142,0.19088748311774686
246,"Palm Bay-Melbourne-Titusville, FL M.S.A.",0.4214571991726763,0.24868933996504886,0.276909100438512,0.28572929557075843,0.4854255244405364,0.2798125881709412,0.28297531200164283,0.28577741244825045,0.17542491280068204
247,"Palm Coast, FL M.S.A.",0.1684970577381343,0.0,0.14413249707367345,0.10798757850988827,0.1938508508785563,0.20459814388507258,0.2049973397017737,0.2079513751258221,0.14641548884300298
248,"Panama City-Lynn Haven-Panama City Beach, FL M.S.A.",0.37225262543590365,0.4839360129049599,0.32058561470326163,0.2772654042821455,0.406330970787177,0.40148561349113293,0.3551731491540538,0.42529730131033,0.2813366776273029
249,"Pascagoula, MS M.S.A.",0.19410060046744332,0.25541067347761776,0.5083946260416846,0.20751126573116366,0.14722445182045216,0.29743572330634394,0.43386915066478726,0.24875855902079025,0.2714844204341289
250,"Pensacola-Ferry Pass-Brent, FL M.S.A.",0.4075826536713189,0.5108213469552355,0.4813151871975399,0.38175068294846987,0.40068896359521466,0.2914404972040845,0.2967973743107817,0.29495585069503144,0.20375015223105744
251,"Peoria, IL M.S.A.2",0.29079330932226405,0.5041000134426665,0.32320620555914653,0.2903990286955103,0.2795454884168528,0.23155013379611505,0.23917553013891707,0.23129155881154223,0.1819930842627981
252,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD M.S.A.",0.394637845755104,0.5242640139803733,0.24895613130907235,0.6493847626608146,0.31190719004622186,0.2354496835174962,0.18417449258670737,0.24692795637877302,0.2836629050201357
253,"Camden, NJ M.D.",0.23786978524492136,0.2755746740153244,0.15374133021191838,0.36511475869154114,0.19789606358222742,0.2225572946427259,0.1973144271455251,0.23345268693059038,0.1789826723426616
254,"Philadelphia, PA M.D.",0.43332923295218834,0.6116413496437687,0.282150282150282,0.7331481005860521,0.33351714212109657,0.2291361268257363,0.16209509435262842,0.2432286135396964,0.3099355908685998
255,"Wilmington, DE-MD-NJ M.D.",0.45399801465266404,0.45705067885468437,0.22886493474728753,0.680613602932593,0.3923856322561003,0.29457959051721444,0.2867808668192238,0.29214638414026883,0.3208825433054598
256,"Phoenix-Mesa-Glendale, AZ M.S.A.",0.265189766592955,0.3696733431912888,0.22624434389140255,0.36219617548857114,0.2291932355527357,0.31254758379124276,0.2856320200818409,0.30539282825819936,0.46086669759180754
257,"Pine Bluff, AR M.S.A.",0.5671399269369292,0.6049200161311998,0.48830342947989974,0.5043311774732079,0.5911333195654163,0.4077638001173929,0.6260855704131754,0.3178129586835525,0.5030124644737187
258,"Pittsburgh, PA M.S.A.",0.2285008911177161,0.3159026750907377,0.1476266182148534,0.2816432790866005,0.21439627329457026,0.17469275350477542,0.154771196401812,0.18523410483912175,0.11959545537269589
259,"Pittsfield, MA M.S.A.",0.32447841721473486,0.05377066810055111,0.3293209175562115,0.08259590464404967,0.41197297797913945,0.2212839722847239,0.2666042459939355,0.21146003018968854,0.1321844506750849
260,"Pocatello, ID M.S.A.",0.15540921327035903,0.07393466863825778,0.31796502384737657,0.04494618132573727,0.1750086759167197,0.24505265630076137,0.15128875472911985,0.2852561991960094,0.14491028288293473
261,"Portland-South Portland-Biddeford, ME M.S.A.",0.09547689816655743,0.12770533673880888,0.25070319187966233,0.1292932358915689,0.062381438009244373,0.21867542995409475,0.18693890504853516,0.23821988131084368,0.10728013388122835
262,"Port St. Lucie, FL M.S.A.",0.2651182483171748,0.3226240086033066,0.2437149495973024,0.2428261224871001,0.27124215707773836,0.2307454648059888,0.2557979063704269,0.2296643564630824,0.12370056253651841
263,"Poughkeepsie-Newburgh-Middletown, NY M.S.A.",0.18880824805970906,0.30918134157816884,0.12404130051188868,0.24895514721333697,0.17011183948595993,0.18334073451953908,0.1243626593217065,0.21201938099697157,0.08114428493822501
264,"Prescott, AZ M.S.A.",0.23400779835279092,0.22180400591477328,0.20440608675902783,0.03210441523266948,0.30807488327432286,0.19197987301792768,0.1825948283228058,0.19832799873688414,0.14012099119180846
265,"Providence-New Bedford-Fall River, RI-MA M.S.A.",0.26561887624763614,0.1747546713267911,0.2638061461590872,0.2679259380326417,0.2627259198068517,0.223874829582603,0.22463543861891389,0.2151975105838071,0.29200995625324144
266,"Provo-Orem, UT M.S.A.",0.058215876485076964,0.07393466863825778,0.19305019305019294,0.041152023161876335,0.0469457579557624,0.1857016863916678,0.11233567003972851,0.21795612706518036,0.09934359336450482
267,"Pueblo, CO M.S.A.2",0.41852494986568844,0.1747546713267911,0.16771781477663822,0.3058675196712511,0.48829975451946056,0.37613411904396804,0.4511736546466183,0.33868691380988825,0.4555300582788382
268,"Punta Gorda, FL M.S.A.",0.17207297152714393,0.040328001075413324,0.12666189136777364,0.0866819211282076,0.20832845423906354,0.23444163665074466,0.2613626327546257,0.23549940238451242,0.09674369216075057
269,"Racine, WI M.S.A.",0.18101275599966804,0.2688533405027555,0.13889131536190352,0.31958486072520986,0.13178877176697018,0.23699712388312363,0.22280446413120975,0.2461397802412378,0.1687199044331053
270,"Raleigh-Cary, NC M.S.A.",0.17350333704274779,0.22852533942734218,0.1406383759324935,0.21976931518363743,0.15733748357963,0.2159873049760905,0.22549707367195107,0.20731574920845497,0.25136939533139857
271,"Rapid City, SD M.S.A.",0.29465529621439446,0.21508267240220444,0.8158772864655214,0.1444698685470127,0.28305843629109345,0.25182602384402203,0.194334605920438,0.27760326315090944,0.16830939371672304
272,"Reading, PA M.S.A.",0.2357242369715156,0.21508267240220444,0.13539719422072355,0.3140395526395669,0.21652533261229187,0.19246621141855344,0.18841086493080705,0.18170002473856067,0.30446211465016976
273,"Redding, CA M.S.A.",0.570072176243917,0.10754133620110222,0.5739093974388089,0.22035303182423144,0.696521755792638,0.23134675591948975,0.29618704948154695,0.19815002348002134,0.3181458051962448
274,"Reno-Sparks, NV M.S.A.",0.30273686137755623,0.2822960075278933,0.22012963189433765,0.34264166802867246,0.29434245067501824,0.245477097086762,0.23590849722948423,0.2365545414073418,0.3531760529941969
275,"Richmond, VA M.S.A.",0.1925987166760593,0.4839360129049599,0.13801778507660853,0.32629760209204073,0.14317923911678102,0.2248563489002295,0.1779994413732739,0.23862668189795858,0.2327595761887365
276,"Riverside-San Bernardino-Ontario, CA M.S.A.",0.26354484625001057,0.3024600080655999,0.17820017820017808,0.3376800765836236,0.2427127622202682,0.23827044624112567,0.26800440295512096,0.19712030949388662,0.5439266992064831
277,"Roanoke, VA M.S.A.",0.21662885733820408,0.42344401129183995,0.19916490504725787,0.19846365780195682,0.21908020379355786,0.23538778590287113,0.1774250180045824,0.2595896246527257,0.17227766397508482
278,"Rochester, MN M.S.A.3",0.0,0.03360666756284444,0.0,0.10098297882276037,0.10932719596500678,0.16021755419887762,0.10906863713029571,0.1810262612661515,0.11507983749249112
279,"Rochester, NY M.S.A.",0.22678445249899146,0.3293453421158755,0.19305019305019294,0.28952345373461935,0.20321871187653157,0.24994256785614405,0.22528166490869173,0.26506872006043014,0.15599407222525552
280,"Rockford, IL M.S.A.2",0.5438249690325863,0.4368866783169777,0.4647181117769351,0.46638959583459855,0.5758040924778205,0.2996640374328475,0.3444745139121749,0.286540163549091,0.24001193217815628
281,"Rocky Mount, NC M.S.A.",0.43812095742946133,0.6855760182820265,0.20790020790020777,0.49995330266875304,0.43358293005401416,0.32128398996975654,0.42643754833234115,0.2865274510307437,0.2623163477682586
282,"Rome, GA M.S.A.",0.3444320161574087,0.21508267240220444,0.2052796170443228,0.31170468607719093,0.37056277424945333,0.31984265980062926,0.3216770864672316,0.31944016103201234,0.2848944371692824
283,"Sacramento—Arden-Arcade—Roseville, CA M.S.A.",0.34192887650510195,0.2822960075278933,0.2279914044619926,0.4681407457563805,0.3060522769224873,0.27470161370618307,0.2761899359589746,0.2400250589161662,0.614671379329691
284,"Saginaw-Saginaw Township North, MI M.S.A.",0.6227096272181389,0.23524667293991106,0.6638830168241929,0.37708094982371787,0.7046121811999804,0.2500221505035192,0.3931927958693215,0.20392150680971466,0.17542491280068204
285,"Salem, OR M.S.A.2",0.17221600807870435,0.08737733566339555,0.2218766924649276,0.1313362441336479,0.18001196531336555,0.24307193263275825,0.15997690818057858,0.2686155126793386,0.2602637941863473
286,"Salinas, CA M.S.A.",0.3546591295939762,0.7191826858448709,0.17470605705899814,0.4077260734549024,0.3465044039591987,0.2239809397791031,0.2598547714118105,0.1873570954031279,0.4590878178208178
287,"Salisbury, MD M.S.A.",0.4789578928999514,0.6049200161311998,0.25070319187966233,0.47835578696677533,0.4983063333127524,0.321540422944632,0.3787604087309479,0.3116855248401337,0.17720379257167182
288,"Salt Lake City, UT M.S.A.",0.25424747039858553,0.19491867186449774,0.4035709918062857,0.25070629713511894,0.23472878977881198,0.39415516741624645,0.2700148847455412,0.42178864624646356,0.530243008660408
289,"San Angelo, TX M.S.A.",0.1966037401197501,0.12098400322623998,0.45947693006516516,0.14301057694552768,0.18256683649463154,0.3657176347542016,0.3664821092251674,0.3768498938886093,0.2060763796238902
290,"San Antonio-New Braunfels, TX M.S.A.",0.34614845477613326,0.3159026750907377,0.28477087300616694,0.37124378341777803,0.3401172260060337,0.4627377244208546,0.3846123467994924,0.4889488806754719,0.43185727363412846
291,"San Diego-Carlsbad-San Marcos, CA M.S.A.",0.27069667382802987,0.14786933727651555,0.19217666276489795,0.31783371080342787,0.26123557828444655,0.19510128129830762,0.1642850834457647,0.17041130844612087,0.5587050849962442
292,"Sandusky, OH M.S.A.",0.2131244618249746,0.0,0.14850014850014842,0.10302598706483934,0.26155493718210476,0.2468476871248892,0.22711263939639587,0.2728106437339615,0.01792563461535831
293,"San Francisco-Oakland-Fremont, CA M.S.A.",0.37833167887722,0.4167226777792711,0.20702667761491278,0.7007518270330857,0.2757131816449538,0.27480772390268327,0.23536997532133597,0.24636860557148993,0.7037522047846394
294,"Oakland-Fremont-Hayward, CA M.D.",0.4158787736618213,0.5175426804678043,0.24458847988259738,0.7384015503513981,0.31169428411444966,0.28153687886406886,0.27507699068213487,0.2278718913761072,0.8556411698460725
295,"San Francisco-San Mateo-Redwood City, CA M.D.",0.32490752686941604,0.2688533405027555,0.1528677999266234,0.6476336127390325,0.22461575801963415,0.2652312786685432,0.17889697788685435,0.27265809351379344,0.4876867310621146
296,"San Jose-Sunnyvale-Santa Clara, CA M.S.A.",0.18916583943861,0.09409866917596442,0.18955607190901297,0.23377851455789322,0.17170863397425115,0.1995225394858146,0.15110924742640375,0.18340350219710452,0.537358527744367
297,"San Luis Obispo-Paso Robles, CA M.S.A.",0.19081075978155448,0.14786933727651555,0.26642673701497216,0.10098297882276037,0.21237366694273466,0.20335134907619562,0.2048178323990576,0.20478595805733393,0.16187805916006778
298,"Santa Barbara-Santa Maria-Goleta, CA M.S.A.",0.3231195699749112,0.18147600483935997,0.281276751864987,0.22414718998809238,0.36215298994445283,0.1888761497702978,0.17401437925297672,0.19128526357245662,0.2004660664999994
299,"Santa Cruz-Watsonville, CA M.S.A.",0.3667457182008288,0.3696733431912888,0.23235905588846756,0.30674309463214205,0.39994379283401205,0.2854983262000751,0.2435555083251896,0.29163788340637514,0.35057615179044266
300,"Santa Fe, NM M.S.A.",0.2553202445352884,0.44360801182954657,0.26555320672967714,0.18095215858413707,0.27464865198609295,0.34684770480992183,0.782292825236716,0.2009213524797419,0.22304415590102322
301,"Santa Rosa-Petaluma, CA M.S.A.",0.2837130000200249,0.08737733566339555,0.23235905588846756,0.17219640897522723,0.32979128831508375,0.16507209568876027,0.14439567430482203,0.16863155587749298,0.18897176644129637
302,"Savannah, GA M.S.A.",0.24495009454716046,0.4368866783169777,0.17907370848547308,0.45179667981974875,0.17106991617893463,0.32719079090826586,0.35851198498457304,0.3122575881657641,0.33552409218976004
303,"Scranton—Wilkes-Barre, PA M.S.A.",0.17085716083888067,0.14786933727651555,0.19042960219430796,0.1800765836232461,0.16319239670336455,0.19792204402193708,0.16604425501238237,0.21302366994641161,0.13697374236621118
304,"Seattle-Tacoma-Bellevue, WA M.S.A.",0.2524595135040807,0.15459067078908442,0.2926326455738219,0.34818697611431537,0.21067041948855733,0.3453710045752945,0.2969050786924113,0.33186029145736556,0.6406703913672336
305,"Seattle-Bellevue-Everett, WA M.D.",0.2264983793958707,0.13442667025137775,0.2716679187267421,0.3344696350603566,0.1799055123474795,0.3432399581289161,0.2778055016834194,0.33755549967697485,0.6193238341153565
306,"Tacoma, WA M.D.",0.33763777995829036,0.22852533942734218,0.3616415381121261,0.3934250157603497,0.3114813781826775,0.35233006496243047,0.35944542295869675,0.3132491645968567,0.710594050057677
307,"Sebastian-Vero Beach, FL M.S.A.",0.2330780607676484,0.0,0.1712119359178182,0.19116719979453192,0.25633874185368677,0.27329565360255587,0.3116246775151306,0.2680434493537082,0.15626774603617702
308,"Sherman-Denison, TX M.S.A.",0.20046572701188048,0.6116413496437687,0.15199426964132837,0.14038385206285472,0.2189737508276718,0.2639844838596662,0.25425414356706855,0.27473023400441016,0.15886764723993127
309,"Shreveport-Bossier City, LA M.S.A.",0.4486341439691495,0.5645920150557866,0.376491552962141,0.33125919353708966,0.49223851425724563,0.32834031803701763,0.34135108684491494,0.32475399370120134,0.2843470895474395
310,"Sioux City, IA-NE-SD M.S.A.",0.17078564256310047,0.0,0.16160310277957327,0.07004599687127888,0.20896717203438003,0.23223985007336617,0.184282196968337,0.2523943392681301,0.17460389136791757
311,"Sioux Falls, SD M.S.A.",0.16570784498270677,0.08065600215082665,0.3782386135327309,0.06975413855098186,0.1738376932919728,0.2091697248509548,0.191534291998067,0.21836292765229529,0.15626774603617702
312,"South Bend-Mishawaka, IN-MI M.S.A.",0.24931270936975222,0.1680333378142222,0.29700029700029684,0.3916738658385676,0.18937982631134084,0.34417726486466765,0.41688775982784526,0.3234191792747304,0.25588501321160334
313,"Spartanburg, SC M.S.A.",0.3525135813205705,0.3495093426535822,0.2524502524502523,0.2562516052207619,0.39494050343736625,0.3109294032946152,0.31560973963542777,0.3033588253226246,0.3433237958010229
314,"Spokane, WA M.S.A.",0.2474532341994672,0.1680333378142222,0.2716679187267421,0.3248383104905557,0.21407691439691198,0.4455920851697025,0.38174022995603496,0.42961955754842635,0.8160953041679156
315,"Springfield, IL M.S.A.2",0.6118388492995497,0.2957386745530311,0.6132182602770835,0.5297228513390465,0.6381855304870648,0.40626941485001555,0.4824079253192177,0.39387195595570035,0.20853944392218368
316,"Springfield, MA M.S.A.",0.4140192984915363,0.24868933996504886,0.375618022676846,0.36949263349599604,0.4316667766680647,0.2705367884935515,0.31797923603128014,0.244588853002862,0.34181858984095465
317,"Springfield, MO M.S.A.",0.3211170582530658,0.20164000537706667,0.29700029700029684,0.23640523944056618,0.3523593170829332,0.4220798341285405,0.30081833789162205,0.462977205691852,0.4016163175273026
318,"Springfield, OH M.S.A.",0.2575373110844744,0.19491867186449774,0.2515767221649573,0.4625954376707375,0.18097004200634031,0.36124332146844457,0.4566665781097305,0.32981357600344346,0.2996728229590435
319,"State College, PA M.S.A.",0.07631000025746575,0.0,0.14151190621778847,0.06712741366830892,0.07196220493899179,0.14666197659598124,0.08731235204110571,0.17589040385382532,0.04351413593651864
320,"St. Cloud, MN M.S.A.3",0.0,0.10754133620110222,0.0,0.07325643839454582,0.10506907732956347,0.19520739149480776,0.104832264786196,0.23422815054977825,0.10002777789180858
321,"Steubenville-Weirton, OH-WV M.S.A.",0.11621719814281335,0.3360666756284444,0.12316777022659368,0.12579093604800498,0.10677232478374077,0.1696083065891424,0.15771511616635583,0.17723793079864358,0.11562718511433413
322,"St. George, UT M.S.A.",0.07766884749728942,0.0,0.14413249707367345,0.029477690349996522,0.08729143202658768,0.16723851220063868,0.14224158667222897,0.17789898175270538,0.13081608162047742
323,"St. Joseph, MO-KS M.S.A.",0.2131244618249746,0.3696733431912888,0.1939237233354879,0.1733638422564152,0.224402852087862,0.3091255299541124,0.3232208492705899,0.30658780498284943,0.2516430691423201
324,"St. Louis, MO-IL M.S.A.2",0.3557319037306791,0.5242640139803733,0.2271178741766976,0.37036820845688706,0.3584271361384399,0.27937930486856544,0.24944334785427735,0.27617946109600716,0.3998374377563128
325,"Stockton, CA M.S.A.",0.5758651565821127,0.6183626831563377,0.20790020790020777,0.7865581732004023,0.5351390595093369,0.3646919028547,0.40116292010991583,0.3206097127199678,0.6635221545791788
326,"Sumter, SC M.S.A.",0.5067785021784464,0.3831160102164266,0.28389734272087197,0.4941161362628131,0.5334358120551597,0.4190026384300356,0.4703450345766965,0.3999612522440772,0.38601691030477703
327,"Syracuse, NY M.S.A.",0.20933399320862442,0.22852533942734218,0.19829137476196287,0.23319479791729927,0.19874768730931608,0.22272530245385116,0.22707673793585262,0.22647351435789953,0.14354191382832723
328,"Tallahassee, FL M.S.A.",0.5541951190207143,0.3495093426535822,0.4393857335033803,0.47397791216232044,0.5929430199854797,0.3204881634960053,0.42399624901540234,0.2912692203743022,0.20826577011126216
329,"Tampa-St. Petersburg-Clearwater, FL M.S.A.",0.35759137890096415,0.2890173410404622,0.23235905588846756,0.3674496252539171,0.36545303188692135,0.29951371465447224,0.30437258248540056,0.2971042662957322,0.27682105974709814
330,"Texarkana, TX-Texarkana, AR M.S.A.",0.528520058015625,0.19491867186449774,0.37299743182096107,0.34264166802867246,0.6131690835038354,0.3671059098250788,0.41566711016937585,0.3490857538180141,0.3390818517317396
331,"Toledo, OH M.S.A.4",0.3455047902941116,0.2688533405027555,0.24720907073848236,0.5233019682925126,0.28901980238071406,0.0,0.4835926735171439,0.0,0.30473578846109123
332,"Topeka, KS M.S.A.",0.2801370862310153,0.40328001075413333,0.24720907073848236,0.2903990286955103,0.2745421990202068,0.37517028475909153,0.3371865174219017,0.38473165526396136,0.3793119019372002
333,"Trenton-Ewing, NJ M.S.A.",0.3198297292890223,0.36295200967871993,0.0567794685441744,0.5393541759088474,0.26666467954463674,0.18397739569854005,0.18151778450650927,0.18046691045886845,0.2126445510860062
334,"Tucson, AZ M.S.A.4",0.30438178172050073,0.537706681005511,0.20440608675902783,0.3928412991197556,0.2763518994402703,0.0,0.28275990323838346,0.0,0.6367021211088718
335,"Tulsa, OK M.S.A.",0.42782232571711354,0.4301653448044089,0.36950331067978104,0.4611361460692525,0.4167633614440131,0.3050049173233559,0.37850909850714537,0.2617761778084685,0.45949832853719996
336,"Tuscaloosa, AL M.S.A.",0.308958951370433,0.34278800914101326,0.2646796764443822,0.36307175044946216,0.2896585201760306,0.35522156781706005,0.44334713624819677,0.3291906626044237,0.2639583906337876
337,"Tyler, TX M.S.A.",0.29794513690028335,0.42344401129183995,0.47607400548576995,0.18182773354502807,0.3124394548756522,0.32753564904689136,0.3053419219200675,0.33810213796591054,0.2654635965938559
338,"Utica-Rome, NY M.S.A.",0.18630510840740233,0.1613120043016533,0.18082076905606306,0.18445445842770103,0.18544106657355577,0.2110178107733327,0.18385137944181842,0.2298804692749872,0.0903123576040953
339,"Valdosta, GA M.S.A.",0.25696516487823284,0.25541067347761776,0.22362375303551763,0.2302762147143293,0.26719694437406716,0.31995761251350446,0.39750097113450766,0.2944982000345271,0.2664214549320811
340,"Vallejo-Fairfield, CA M.S.A.2",0.3382099261645319,0.5444280145180799,0.30660913013854174,0.5767120409068627,0.24707733382159755,0.2714298826474279,0.3418178058319768,0.20237057957133894,0.7192147751017044
341,"Victoria, TX M.S.A.",0.40529406884635283,0.4637720123672533,0.4769475357710649,0.2174344486212615,0.4583864711054714,0.34071984096203717,0.34465402121489097,0.3507129561664739,0.18377196403378787
342,"Vineland-Millville-Bridgeton, NJ M.S.A.",0.35372939200883374,0.42344401129183995,0.08211184681772912,0.5110439188400387,0.3235105633278048,0.2915377648842097,0.3209949587169105,0.29027764394320954,0.16338326512013604
343,"Virginia Beach-Norfolk-Newport News, VA-NC M.S.A.",0.24094507110346963,0.44360801182954657,0.17820017820017808,0.38846342431530073,0.18820884368659394,0.3079494752762355,0.21759875235244316,0.34058107904364227,0.2701160513795214
344,"Visalia-Porterville, CA M.S.A.",0.3404269927137179,0.537706681005511,0.20003843533255286,0.29711177006234124,0.3653465789210353,0.31960391185850395,0.32397477994199747,0.2813788811000701,0.6824056475327624
345,"Waco, TX M.S.A.",0.38827271921066686,0.25541067347761776,0.44287985464456026,0.2997384949450142,0.41058908942262035,0.3622602108515712,0.38755626656403624,0.3637941375458889,0.2129182248969277
346,"Warner Robins, GA M.S.A.",0.2531746962618826,0.40328001075413333,0.1956707839060779,0.25946204674402884,0.25197417025235735,0.3325493558315243,0.3096500971852536,0.3444202595845396,0.2584849144153576
347,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.S.A.",0.27176944796473274,0.356230676166151,0.15548839078250834,0.5241775432534035,0.18874110851602435,0.22553722266110557,0.14145175454027817,0.23616045333857424,0.409005510422183
348,"Bethesda-Rockville-Frederick, MD M.D.",0.14861497707124072,0.12770533673880888,0.1109383462324638,0.28193513740689746,0.10283356504595573,0.1779644845635306,0.11818760810827303,0.1960143203976679,0.19362422122696188
349,"Washington-Arlington-Alexandria, DC-VA-MD-WV M.D.",0.3062412568907857,0.4167226777792711,0.16771781477663822,0.5921805318826034,0.21269302584039293,0.23887173735462663,0.14798582035914382,0.24741103207597198,0.46948742263583476
350,"Waterloo-Cedar Falls, IA M.S.A.",0.26998149107022795,0.1613120043016533,0.3249532661297366,0.1295850942118659,0.3124394548756522,0.20479267924532288,0.2376676687961019,0.1978322105213378,0.13382649354061393
351,"Wausau, WI M.S.A.",0.09247313058378934,0.0,0.17820017820017808,0.04407060636484629,0.09985288200114542,0.1583871533092497,0.13735898803835134,0.17320806248253615,0.06308181341740596
352,"Wenatchee-East Wenatchee, WA M.S.A.",0.11950703882870223,0.06049200161311999,0.37911214381802594,0.06595998038712093,0.10677232478374077,0.238500351666876,0.16862916017149407,0.2651322826521669,0.19403473194334414
353,"Wichita, KS M.S.A.",0.4158787736618213,0.19491867186449774,0.462971051206345,0.2399075392841301,0.4720124507388899,0.3359625671522797,0.3112656629096984,0.33577574710834696,0.39819539489078376
354,"Wichita Falls, TX M.S.A.",0.2581809755664961,0.3226240086033066,0.28040322157969205,0.2787246958836305,0.24335148001558468,0.370430695982084,0.3897821571177158,0.3681672438573746,0.2837997419255964
355,"Williamsport, PA M.S.A.",0.12029373986228434,0.11426266971367109,0.20877373818550277,0.1669429592098813,0.0909108328667145,0.17585112314990226,0.14163126184299427,0.19495918137483845,0.08292316470921476
356,"Wilmington, NC M.S.A.",0.2601834872883415,0.20164000537706667,0.24458847988259738,0.3009059282262021,0.24452246264033156,0.3310284430150219,0.4046094603220647,0.30417242649685444,0.306514668232081
357,"Winchester, VA-WV M.S.A.",0.11879185607090029,0.10754133620110222,0.39920334037981076,0.10098297882276037,0.0896333972760815,0.204226758197322,0.1766351858726316,0.21765102662484412,0.1443629352610917
358,"Winston-Salem, NC M.S.A.",0.3268385203154812,0.23524667293991106,0.26642673701497216,0.3009059282262021,0.34064949083546414,0.3702007905563337,0.47759712960642653,0.33829282574112063,0.26710563945938487
359,"Worcester, MA M.S.A.",0.336779560648928,0.11426266971367109,0.21401491989727273,0.21334843213710353,0.3954727682667966,0.19024673980842496,0.21336238000834343,0.17942448395438643,0.19950820816177417
360,"Yakima, WA M.S.A.",0.2461659052354237,0.6721333512568888,0.3826062649592059,0.2833944290083824,0.20577358305779755,0.4104077125135221,0.5021896300785307,0.3476365267264171,0.6949946428351516
361,"York-Hanover, PA M.S.A.",0.14911560500170204,0.1680333378142222,0.20003843533255286,0.25975390506432583,0.1000657879329176,0.1850561826962918,0.1173259730552358,0.21158715537316197,0.13902629594812244
362,"Youngstown-Warren-Boardman, OH-PA M.S.A.",0.21605671113196254,0.39655867724156435,0.21401491989727273,0.28981531205491634,0.1835249131876063,0.295578794867591,0.4035683179663113,0.25564874396504966,0.2840734157365179
363,"Yuba City, CA M.S.A.",0.2588246400485178,0.2822960075278933,0.28040322157969205,0.18737304163067098,0.2783745057921058,0.21933861868222082,0.24237076012726344,0.19212428978338117,0.4025741758655278
364,"Yuma, AZ M.S.A.",0.2659764676265371,0.3159026750907377,0.16946487534722818,0.11937005300147108,0.3268106052702734,0.23295609389974228,0.27234847968085035,0.21590941161125826,0.24302234409829276
